"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.859885458E0,-1.614170909E0,1.713174582E0,-2.188572168E0
3.869842458E0,-1.409906149E0,1.519303083E0,-2.193341255E0
3.879799458E0,-1.299322724E0,1.249347210E0,-2.137147427E0
3.889756458E0,-1.182503104E0,9.138473272E-1,-2.080383301E0
3.899713458E0,-1.137237072E0,7.508091331E-1,-2.069463253E0
3.909670458E0,-1.086871266E0,3.134140968E-1,-2.088633060E0
3.919627458E0,-9.733178616E-1,-3.009731770E-1,-1.978832603E0
3.929585458E0,-9.846063256E-1,-6.973105073E-1,-1.800877094E0
3.939542458E0,-1.072360992E0,-6.850115061E-1,-1.624791861E0
3.949499458E0,-1.188764572E0,-5.035888553E-1,-1.438432097E0
3.959456458E0,-1.331284642E0,-6.937111169E-2,-1.582851648E0
3.969413458E0,-1.358765841E0,1.903234869E-1,-1.715504408E0
3.979370458E0,-1.415727735E0,2.201649994E-1,-1.669435978E0
3.989327458E0,-1.471120119E0,3.462231159E-1,-1.689056635E0
3.999284458E0,-1.407712817E0,1.639318764E-1,-1.507886410E0
4.009241458E0,-1.351403236E0,-1.793330908E-1,-1.228751302E0
4.019199458E0,-1.320732236E0,-3.318094611E-1,-9.312651157E-1
4.029156458E0,-1.365841269E0,-3.430517316E-1,-9.297339916E-1
4.039113458E0,-1.439040303E0,-5.281374454E-1,-8.265799284E-1
4.049070458E0,-1.501640797E0,-4.622556567E-1,-8.367477655E-1
4.059027458E0,-1.432264566E0,-4.374797344E-1,-8.636320829E-1
4.068984458E0,-1.324763417E0,-2.643305659E-1,-9.310761094E-1
4.078941458E0,-1.157784581E0,1.766436249E-1,-8.787673712E-1
4.088898458E0,-9.519148469E-1,1.157481149E-1,-6.787552834E-1
4.098855458E0,-6.634306312E-1,3.026788533E-1,-5.838823318E-1
4.108812458E0,-4.958453774E-1,3.076377511E-1,-4.576111734E-1
4.118770458E0,-3.560302258E-1,3.801044822E-1,-3.383186162E-1
4.128727458E0,-1.794712842E-1,3.920181096E-1,-2.720495164E-1
4.138684458E0,-1.900651120E-2,3.317148089E-1,-1.782005280E-1
4.148641458E0,2.148977518E-1,2.109550536E-1,-4.707157984E-2
4.158598458E0,3.999522626E-1,5.697667599E-2,1.112722605E-1
4.168555458E0,5.618216395E-1,-9.769279510E-2,2.741619647E-1
4.178512458E0,6.959671974E-1,-1.987624317E-1,4.203593731E-1
4.188469458E0,8.091722727E-1,-2.796809375E-1,5.823577046E-1
4.198426458E0,9.215856194E-1,-2.989406586E-1,7.252666354E-1
4.208384458E0,1.010566711E0,-2.977864444E-1,8.509939313E-1
4.218341458E0,1.075152874E0,-2.992431819E-1,9.598605037E-1
4.228298458E0,1.128481150E0,-3.208467662E-1,1.036661029E0
4.238255458E0,1.181083441E0,-3.282575309E-1,1.140324354E0
4.248212458E0,1.272181988E0,-2.848439813E-1,1.187028766E0
4.258169458E0,1.386024714E0,-2.808409929E-1,1.241596460E0
4.268126458E0,1.443734646E0,-2.932697237E-1,1.313112736E0
4.278083458E0,1.469299078E0,-3.416287303E-1,1.403351307E0
4.288040458E0,1.479809999E0,-3.055962920E-1,1.468544602E0
4.297997458E0,1.455597878E0,-2.253153175E-1,1.505474925E0
4.307955458E0,1.409049630E0,-1.686374098E-1,1.539184213E0
4.317912458E0,1.350708365E0,-9.933209419E-2,1.566216111E0
4.327869458E0,1.379652143E0,-6.104620919E-2,1.623889327E0
4.337826458E0,1.412978053E0,-3.749321029E-2,1.705527544E0
4.347783458E0,1.470691562E0,8.464930207E-2,1.738537192E0
4.357740458E0,1.560696244E0,2.301322073E-1,1.797236443E0
4.367697458E0,1.488773108E0,3.713878989E-1,1.862108350E0
4.377654458E0,1.415607214E0,3.809390664E-1,1.940715790E0
4.387611458E0,1.341453075E0,5.637774467E-1,1.993719101E0
4.397569458E0,1.209112644E0,5.820965767E-1,2.013533831E0
4.407526458E0,1.131898999E0,4.743506610E-1,1.951085210E0
4.417483458E0,1.151350737E0,5.142266750E-1,1.825544596E0
4.427440458E0,1.106671333E0,5.576565266E-1,1.725766063E0
4.437397458E0,9.490865469E-1,5.080069304E-1,1.732818365E0
4.447354458E0,8.172323704E-1,2.810072899E-1,1.815653086E0
4.457311458E0,8.092341423E-1,6.027279049E-2,1.842716694E0
4.467268458E0,1.065718651E0,-1.583649367E-1,1.709709525E0
4.477225458E0,1.377941251E0,-1.447559148E-1,1.465954185E0
4.487183458E0,1.500182629E0,-1.330532730E-1,1.244555593E0
4.497140458E0,1.454149127E0,-2.915217280E-1,1.028348446E0
4.507097458E0,1.378252268E0,-4.773349166E-1,8.378154635E-1
4.517054458E0,1.348413944E0,-5.434276462E-1,6.713135839E-1
4.527011458E0,1.302569270E0,-4.803344011E-1,4.779384434E-1
4.536968458E0,1.205358267E0,-3.641782105E-1,2.893011570E-1
4.546925458E0,1.166374207E0,-2.480238676E-1,1.785166413E-1
4.556882458E0,1.232199311E0,-1.309065670E-1,1.647654176E-1
4.566839458E0,1.149760246E0,8.762732893E-2,1.731082350E-1
4.576797458E0,9.474698305E-1,2.514271736E-1,1.733852029E-1
4.586754458E0,7.003281713E-1,3.512105942E-1,2.003566325E-1
4.596711458E0,4.302990735E-1,2.400733978E-1,2.731389701E-1
4.606668458E0,2.164469063E-1,-7.456935942E-2,3.478847742E-1
4.616625458E0,3.674238548E-2,-5.450340509E-1,3.661905527E-1
4.626582458E0,-1.949243098E-1,-9.710317850E-1,3.240168691E-1
4.636539458E0,-5.046126842E-1,-1.195843339E0,3.206319809E-1
4.646496458E0,-6.900237799E-1,-1.250717402E0,3.948349059E-1
4.656453458E0,-7.462226152E-1,-1.178465843E0,4.596418440E-1
4.666411458E0,-7.423248291E-1,-9.571079612E-1,3.243162632E-1
4.676368458E0,-6.983522773E-1,-5.591850877E-1,-2.692645788E-2
4.686325833E0,-8.348808885E-1,-1.284406632E-1,-3.205021918E-1
4.696282833E0,-1.212229490E0,4.549234211E-1,-7.112222910E-1
4.706239833E0,-1.496851563E0,1.114215732E0,-1.112911701E0
4.716196833E0,-1.607218266E0,1.212461114E0,-1.210515499E0
4.726153833E0,-1.802323222E0,5.221216083E-1,-9.566807747E-1
4.736110833E0,-1.951181650E0,-1.374693215E-1,-7.850450873E-1
4.746067833E0,-1.840946198E0,-3.296735585E-1,-8.196081519E-1
4.756025833E0,-1.613242745E0,-8.888838440E-2,-8.871554732E-1
4.765982833E0,-1.548451662E0,4.385769963E-1,-9.784420133E-1
4.775939833E0,-1.763544798E0,1.055965066E0,-1.058928847E0
4.785896833E0,-2.019886971E0,1.381363273E0,-1.217058659E0
4.795853833E0,-2.112605572E0,1.245216131E0,-1.265770793E0
4.805810833E0,-1.996193051E0,9.384537339E-1,-1.307204723E0
4.815767833E0,-1.740182877E0,6.925536990E-1,-1.474086165E0
4.825724833E0,-1.606415153E0,4.570258558E-1,-1.667314291E0
4.835681833E0,-1.642066836E0,2.398791909E-1,-1.819709659E0
4.845639833E0,-1.549340844E0,-1.162204668E-1,-1.834654212E0
4.855596833E0,-1.413923621E0,-2.941222787E-1,-1.770834565E0
4.865553833E0,-1.470413804E0,-2.007453740E-1,-1.783108354E0
4.875510833E0,-1.437555432E0,1.027338132E-1,-1.859395623E0
4.885467833E0,-1.357491851E0,3.633717299E-1,-1.831329584E0
4.895424833E0,-1.363216281E0,4.297808409E-1,-1.679005265E0
4.905381833E0,-1.403985500E0,3.376770020E-1,-1.466981649E0
4.915338833E0,-1.468718767E0,3.759918809E-1,-1.381130934E0
4.925295833E0,-1.427212358E0,4.010180831E-1,-1.459131479E0
4.935253833E0,-1.471581101E0,2.552145422E-1,-1.371785879E0
4.945210833E0,-1.438121676E0,2.773121595E-1,-1.405125737E0
4.955167833E0,-1.250266314E0,2.521820366E-1,-1.339554906E0
4.965124833E0,-1.103522539E0,2.315218449E-1,-1.272327185E0
4.975081833E0,-1.143102884E0,-2.765671536E-2,-1.264083385E0
4.985038833E0,-1.194037080E0,-3.026196659E-1,-1.129694104E0
4.994995833E0,-1.187683821E0,-3.484899402E-1,-9.989446402E-1
5.004952833E0,-1.253729343E0,-3.294616640E-1,-9.484792948E-1
5.014909833E0,-1.214558244E0,2.939558327E-1,-1.002662420E0
5.024866833E0,-1.266388059E0,3.567108512E-1,-9.959091544E-1
5.034824833E0,-1.195287943E0,5.287625194E-1,-9.857734442E-1
5.044781833E0,-9.801611304E-1,6.257743835E-1,-9.712921381E-1
5.054738833E0,-6.736813188E-1,4.879845679E-1,-9.293553233E-1
5.064695833E0,-3.979887962E-1,3.825570047E-1,-8.686153889E-1
5.074652833E0,-1.499515772E-1,2.180788368E-1,-7.619834542E-1
5.084609833E0,4.827466235E-2,1.260369271E-1,-6.755017042E-1
5.094566833E0,1.998969316E-1,4.017182067E-2,-5.467852950E-1
5.104523833E0,3.208579719E-1,7.634265721E-2,-4.560135603E-1
5.114480833E0,4.299304187E-1,6.937449425E-2,-3.314159513E-1
5.124437833E0,5.468983650E-1,1.056762263E-1,-2.191955596E-1
5.134395833E0,6.802146435E-1,7.702673972E-2,-7.878732681E-2
5.144352833E0,7.947256565E-1,-2.892718464E-2,9.403076023E-2
5.154309833E0,9.166182876E-1,-1.678416580E-1,2.583560646E-1
5.164266833E0,1.048542142E0,-2.738589942E-1,3.867493272E-1
5.174223833E0,1.161617517E0,-3.764761984E-1,5.047335029E-1
5.184180833E0,1.244338512E0,-4.552918971E-1,6.333280206E-1
5.194137833E0,1.343585730E0,-4.591180384E-1,7.043073773E-1
5.204094833E0,1.415202975E0,-4.108539820E-1,7.755444646E-1
5.214051833E0,1.485785246E0,-3.610408604E-1,8.233703375E-1
5.224009833E0,1.552499175E0,-2.736927271E-1,8.767154813E-1
5.233966833E0,1.621915102E0,-2.214066386E-1,9.475555420E-1
5.243923833E0,1.727456808E0,-1.134073064E-1,9.921535254E-1
5.253880833E0,1.780234575E0,-9.013500810E-2,1.068577290E0
5.263837833E0,1.803897619E0,-5.504812673E-2,1.116854548E0
5.273794833E0,1.796658516E0,-8.300146461E-2,1.178338647E0
5.283751833E0,1.726559877E0,-1.024057418E-1,1.216042638E0
5.293708833E0,1.643503904E0,-6.826055795E-2,1.242190838E0
5.303665833E0,1.567321539E0,-8.258899301E-2,1.279913187E0
5.313622833E0,1.539003372E0,9.226484597E-2,1.284788132E0
5.323580833E0,1.545229793E0,1.646175683E-1,1.318226337E0
5.333537833E0,1.514455318E0,1.292638332E-1,1.338402629E0
5.343494833E0,1.488054156E0,1.845310479E-1,1.338732839E0
5.353451833E0,1.489923239E0,2.602798939E-1,1.367799163E0
5.363408833E0,1.468394637E0,2.991644442E-1,1.363471270E0
5.373365833E0,1.501226306E0,3.795050979E-1,1.344505906E0
5.383322833E0,1.538267255E0,4.827263653E-1,1.319024324E0
5.393279833E0,1.529251099E0,5.619086027E-1,1.328565121E0
5.403236833E0,1.499157667E0,5.702976584E-1,1.354279399E0
5.413194833E0,1.495689392E0,5.063189864E-1,1.409946680E0
5.423151833E0,1.472999334E0,3.977573514E-1,1.506927967E0
5.433108833E0,1.421239734E0,3.175586462E-1,1.576812029E0
5.443065833E0,1.358664989E0,2.338716090E-1,1.634641171E0
5.453022833E0,1.326125145E0,5.217639357E-2,1.681835055E0
5.462979833E0,1.293722510E0,-8.788149059E-2,1.715505838E0
5.472936833E0,1.223939657E0,-1.221012473E-1,1.700520158E0
5.482893833E0,1.175605774E0,-2.255250812E-1,1.681746840E0
5.492850833E0,1.186803579E0,-4.275836349E-1,1.624118924E0
5.502807833E0,1.207875252E0,-6.488307118E-1,1.510870337E0
5.512765833E0,1.185354471E0,-8.154002428E-1,1.329100251E0
5.522722833E0,1.115458369E0,-8.605802655E-1,1.151386023E0
5.532679833E0,1.006573915E0,-8.418518901E-1,1.025419593E0
5.542636833E0,9.119005799E-1,-7.378269434E-1,9.231971502E-1
5.552593833E0,8.363022208E-1,-6.057972312E-1,8.198028803E-1
5.562550833E0,7.588958740E-1,-4.609623253E-1,6.676689386E-1
5.572507833E0,6.461554766E-1,-3.423898518E-1,4.946361184E-1
5.582464833E0,5.145170689E-1,-2.510052919E-1,3.214077652E-1
5.592421833E0,3.766532242E-1,-2.007524818E-1,1.715106666E-1
5.602379833E0,2.339683473E-1,-1.654983014E-1,2.047617547E-2
5.612336833E0,7.380158454E-2,-1.373750567E-1,-1.003583595E-1
5.622293833E0,-8.257216960E-2,-1.030336991E-1,-2.189234644E-1
5.632250833E0,-2.253468931E-1,-7.667826116E-2,-3.123079836E-1
5.642207833E0,-3.836554587E-1,-9.927959740E-2,-3.954477906E-1
5.652164833E0,-5.612949729E-1,-1.640961468E-1,-4.954934418E-1
5.662121833E0,-7.683671713E-1,-1.950860173E-1,-6.039962173E-1
5.672078833E0,-9.953598380E-1,-1.550115645E-1,-7.084618807E-1
5.682035833E0,-1.195873260E0,-1.394603103E-1,-7.648742795E-1
5.691994208E0,-1.364288330E0,-1.664988399E-1,-7.667062879E-1
5.701951208E0,-1.583480835E0,-1.673090160E-1,-7.561862469E-1
5.711908208E0,-1.814983010E0,-7.834025472E-2,-7.655948997E-1
5.721865208E0,-2.009445429E0,1.231416017E-1,-8.260357976E-1
5.731822208E0,-2.183292866E0,4.305106103E-1,-9.207215905E-1
5.741779208E0,-2.320925951E0,6.742067933E-1,-9.927892685E-1
5.751736208E0,-2.316093922E0,9.147296548E-1,-1.054218531E0
5.761693208E0,-2.106940508E0,1.017551899E0,-1.061335564E0
5.771650208E0,-1.702172399E0,9.889975190E-1,-1.065447450E0
5.781608208E0,-1.473928213E0,1.259387612E0,-1.311558604E0
5.791565208E0,-1.610972047E0,1.373101354E0,-1.708173633E0
5.801522208E0,-1.756964087E0,1.052307844E0,-1.945006728E0
5.811479208E0,-1.811472416E0,4.238312840E-1,-1.915698409E0
5.821436208E0,-1.835058331E0,2.728211693E-3,-1.744140744E0
5.831393208E0,-1.869304895E0,2.015327662E-2,-1.792476058E0
5.841350208E0,-1.705479622E0,-1.501232665E-2,-1.893747211E0
5.851307208E0,-1.436496019E0,-1.731569320E-2,-1.957289696E0
5.861264208E0,-1.325412989E0,2.934027091E-2,-2.016963959E0
5.871221208E0,-1.306201935E0,2.828699350E-2,-1.945847631E0
5.881179208E0,-1.353520036E0,-1.270306669E-2,-1.796058893E0
5.891136208E0,-1.302192688E0,-1.087105572E-1,-1.567894936E0
5.901093208E0,-1.236879706E0,1.084935814E-1,-1.529445291E0
5.911050208E0,-1.123304844E0,2.816006541E-1,-1.545891643E0
5.921007208E0,-9.155545235E-1,4.251590371E-1,-1.790370464E0
5.930964208E0,-7.709664702E-1,3.317342997E-1,-1.837104917E0
5.940921208E0,-7.395415306E-1,2.872534990E-1,-1.819225073E0
5.950878208E0,-7.534101605E-1,-1.894076020E-1,-1.471255302E0
5.960835208E0,-7.313945293E-1,-4.318168759E-1,-1.241803527E0
5.970792208E0,-6.246015429E-1,-4.085682929E-1,-1.338115096E0
5.980750208E0,-7.148803473E-1,-5.273154378E-1,-1.328732967E0
5.990707208E0,-8.523346186E-1,-4.750407636E-1,-1.357617855E0
6.000664208E0,-9.685722589E-1,-5.612760782E-1,-1.276962399E0
6.010621208E0,-1.043958187E0,-4.839698076E-1,-1.211060882E0
6.020578208E0,-8.964760900E-1,2.251742780E-2,-1.039997578E0
6.030535208E0,-7.202730775E-1,3.979948163E-2,-7.683642507E-1
6.040492208E0,-4.945506454E-1,1.420789063E-1,-5.315926075E-1
6.050449208E0,-3.490416408E-1,1.800356060E-1,-3.705446124E-1
6.060406208E0,-2.350372225E-1,2.248177826E-1,-2.581256330E-1
6.070363208E0,-1.521138400E-1,2.410396338E-1,-1.447862834E-1
6.080321208E0,-1.344159245E-2,2.153657526E-1,-7.455287036E-3
6.090278208E0,1.112556010E-1,1.689937264E-1,1.435422152E-1
6.100235208E0,2.479851395E-1,9.870734811E-2,2.918795645E-1
6.110192208E0,4.231609106E-1,2.477027476E-2,4.509461820E-1
6.120149208E0,5.847706199E-1,-4.623625800E-2,5.996429920E-1
6.130106208E0,7.217492461E-1,-9.692633152E-2,7.266741991E-1
6.140063208E0,8.265178204E-1,-1.217454597E-1,8.293848038E-1
6.150020208E0,9.343398809E-1,-1.573521942E-1,9.378780127E-1
6.159977208E0,1.043792844E0,-1.739925146E-1,9.831625223E-1
6.169934208E0,1.125664592E0,-1.746010482E-1,1.073549867E0
6.179892208E0,1.193716526E0,-1.712095439E-1,1.112286568E0
6.189849208E0,1.292880416E0,-2.347823977E-1,1.201063871E0
6.199806208E0,1.354798079E0,-2.391948849E-1,1.286200762E0
6.209763208E0,1.357861161E0,-2.689903378E-1,1.370626092E0
6.219720208E0,1.355539322E0,-2.958613932E-1,1.438384533E0
6.229677208E0,1.362795115E0,-2.160978615E-1,1.461282969E0
6.239634208E0,1.362374425E0,-1.593644619E-1,1.494256258E0
6.249591208E0,1.320411801E0,-6.023174897E-2,1.509417057E0
6.259548208E0,1.324108362E0,-1.730953716E-2,1.529572606E0
6.269506208E0,1.328956604E0,6.110564619E-2,1.527908921E0
6.279463208E0,1.371667504E0,1.515281796E-1,1.526486874E0
6.289420208E0,1.380204439E0,2.014030665E-1,1.529308796E0
6.299377208E0,1.371001244E0,2.382399887E-1,1.505899191E0
6.309334208E0,1.376938343E0,3.396798074E-1,1.458187342E0
6.319291208E0,1.391438007E0,3.903093636E-1,1.465560198E0
6.329248208E0,1.325867772E0,4.905044138E-1,1.468510747E0
6.339205208E0,1.350556374E0,4.882570505E-1,1.485909462E0
6.349162208E0,1.433285356E0,4.824798703E-1,1.512172461E0
6.359119208E0,1.454884529E0,3.793302774E-1,1.572065711E0
6.369077208E0,1.414678454E0,3.320884705E-1,1.602430582E0
6.379034208E0,1.408367276E0,2.291258574E-1,1.645130873E0
6.388991208E0,1.430048943E0,2.064221501E-1,1.727334976E0
6.398948208E0,1.499988079E0,1.729822159E-1,1.774350047E0
6.408905208E0,1.612894416E0,3.680307418E-2,1.825419426E0
6.418862208E0,1.707699776E0,-1.270154119E-1,1.858932376E0
6.428819208E0,1.841723561E0,-1.587072909E-1,1.800786257E0
6.438776208E0,1.938575268E0,-3.301681578E-2,1.659184098E0
6.448733208E0,1.908941746E0,-3.263012320E-2,1.516573906E0
6.458691208E0,1.792996287E0,-1.508186609E-1,1.410156608E0
6.468648208E0,1.672799826E0,-3.023698330E-1,1.306193709E0
6.478605208E0,1.590645194E0,-3.716646731E-1,1.206808925E0
6.488562208E0,1.521840811E0,-3.026954532E-1,1.129057169E0
6.498519208E0,1.446642518E0,-2.057283968E-1,1.055345893E0
6.508476208E0,1.345951915E0,-6.685520709E-2,9.704533815E-1
6.518433208E0,1.227621675E0,4.203163087E-2,9.074406624E-1
6.528390208E0,1.079420447E0,3.497159109E-2,8.663188219E-1
6.538347208E0,9.081083536E-1,-3.385576420E-4,8.112333417E-1
6.548304208E0,7.401709557E-1,-1.636013389E-2,7.384920120E-1
6.558262208E0,5.890031457E-1,-4.207414761E-2,6.451886892E-1
6.568219208E0,4.627037644E-1,-7.830166072E-2,5.202369094E-1
6.578176208E0,3.321372569E-1,-9.571885318E-2,3.662853539E-1
6.588133208E0,1.885564178E-1,-8.014948666E-2,1.709965765E-1
6.598090208E0,1.986148208E-2,-4.500920326E-2,-3.753662109E-2
6.608047208E0,-1.546964794E-1,-6.892974954E-3,-2.625790536E-1
6.618004208E0,-3.089635074E-1,-2.581890114E-2,-4.272357821E-1
6.627961208E0,-4.637051523E-1,-7.014242560E-2,-5.425307155E-1
6.637918208E0,-6.282160878E-1,-1.387124211E-1,-6.405627131E-1
6.647876208E0,-7.925522923E-1,-2.283144891E-1,-7.267346382E-1
6.657833208E0,-9.842929840E-1,-3.242022991E-1,-7.999746799E-1
6.667790208E0,-1.238886952E0,-3.728965819E-1,-8.553087711E-1
6.677747208E0,-1.569844007E0,-3.046588004E-1,-9.058372378E-1
6.687703333E0,-1.981802583E0,-1.092203185E-1,-9.562024474E-1
6.697660333E0,-2.410676956E0,7.251243293E-2,-1.025701880E0
6.707617333E0,-2.585099936E0,-2.487430908E-2,-1.032487512E0
6.717574333E0,-2.444003105E0,-2.766859531E-1,-9.173977375E-1
6.727531333E0,-2.232596397E0,-3.532361090E-1,-8.080872297E-1
6.737489333E0,-2.170981169E0,-3.052396476E-1,-7.856628299E-1
6.747446333E0,-2.266012907E0,-1.400565654E-1,-9.019061327E-1
6.757403333E0,-2.470041990E0,3.467951119E-1,-1.144729853E0
6.767360333E0,-2.587158442E0,8.509461284E-1,-1.464943051E0
6.777317333E0,-2.425622225E0,1.159340024E0,-1.767884731E0
6.787274333E0,-2.201516151E0,1.128477693E0,-1.910463691E0
6.797231333E0,-1.951219440E0,9.259780049E-1,-1.902057648E0
6.807188333E0,-1.735395312E0,6.291676760E-1,-1.870522618E0
6.817145333E0,-1.657247901E0,5.252145529E-1,-1.980996490E0
6.827102333E0,-1.620540023E0,3.335569799E-1,-2.139460564E0
6.837060333E0,-1.482044101E0,-1.097435877E-1,-2.207184315E0
6.847017333E0,-1.442371011E0,-3.202550113E-1,-2.123561382E0
6.856974333E0,-1.425488830E0,-2.681102753E-1,-2.100178003E0
6.866931333E0,-1.387290478E0,-1.284471750E-1,-1.890927076E0
6.876888333E0,-1.542970419E0,1.474849582E-1,-1.634594798E0
6.886845333E0,-1.683481812E0,3.701108694E-1,-1.438465238E0
6.896802333E0,-1.680245996E0,4.607443511E-1,-1.380235434E0
6.906759333E0,-1.579685807E0,4.604892135E-1,-1.416409135E0
6.916716333E0,-1.413481951E0,4.634719491E-1,-1.647280812E0
6.926674333E0,-1.317117572E0,1.228339523E-1,-1.664753556E0
6.936631333E0,-1.301330328E0,-3.127585948E-1,-1.516063809E0
6.946588333E0,-1.245568514E0,-4.748926461E-1,-1.289822936E0
6.956545333E0,-1.113495946E0,-2.389877290E-1,-1.296252370E0
6.966502333E0,-9.034341574E-1,1.468758136E-1,-1.295561194E0
6.976459333E0,-9.143745303E-1,3.485670686E-1,-1.302924991E0
6.986416333E0,-1.055718303E0,3.986368775E-1,-1.252872229E0
6.996373333E0,-1.107392311E0,3.134983182E-1,-1.108058810E0
7.006330333E0,-1.089939833E0,1.619338095E-1,-9.315168262E-1
7.016287333E0,-9.713160992E-1,2.559813559E-1,-8.994904757E-1
7.026244333E0,-7.848803997E-1,1.074350104E-1,-7.340581417E-1
7.036202333E0,-5.787228942E-1,-1.247176342E-2,-5.577562451E-1
7.046159333E0,-3.950137794E-1,-1.101967245E-1,-4.876855314E-1
7.056116333E0,-1.774679273E-1,-9.208213538E-2,-3.966997564E-1
7.066073333E0,-3.991965577E-2,-5.439668894E-4,-3.130373359E-1
7.076030333E0,6.981173903E-2,7.609117031E-2,-1.464063078E-1
7.085987333E0,1.950988322E-1,9.122591466E-2,-3.129037842E-2
7.095944333E0,3.324202299E-1,6.691388786E-2,1.008378938E-1
7.105901333E0,4.607622325E-1,-1.734692976E-2,2.828638852E-1
7.115858333E0,6.600701809E-1,-1.274486333E-1,4.666923881E-1
7.125815333E0,8.859451413E-1,-2.224001735E-1,5.957345366E-1
7.135773333E0,1.045070648E0,-3.160999715E-1,6.989651322E-1
7.145730333E0,1.131952286E0,-3.214838207E-1,7.804192305E-1
7.155687333E0,1.210727572E0,-2.617079318E-1,8.404803276E-1
7.165644333E0,1.256241798E0,-1.734739542E-1,8.866168857E-1
7.175601333E0,1.329913259E0,-8.605282009E-2,9.415128231E-1
7.185558333E0,1.360502362E0,-6.698751450E-2,1.043366194E0
7.195515333E0,1.352828264E0,-3.823504224E-2,1.137943983E0
7.205472333E0,1.311571598E0,-8.910177276E-3,1.208816051E0
7.215429333E0,1.294486880E0,-1.680383459E-2,1.287883401E0
7.225387333E0,1.284378052E0,-4.835643619E-2,1.363201618E0
7.235344333E0,1.255919218E0,-4.256509244E-2,1.404937983E0
7.245301333E0,1.233564615E0,-8.159957826E-2,1.441115618E0
7.255258333E0,1.196618676E0,-8.113034815E-2,1.455096602E0
7.265215333E0,1.161653280E0,-6.039204076E-2,1.464576721E0
7.275172333E0,1.147081256E0,-1.406013407E-2,1.460271120E0
7.285129333E0,1.138800979E0,7.964985073E-2,1.468837976E0
7.295086333E0,1.113946557E0,1.206548437E-1,1.518558145E0
7.305043333E0,1.121693134E0,2.120628059E-1,1.576809764E0
7.315000333E0,1.158988357E0,2.545699775E-1,1.605183244E0
7.324958333E0,1.262751222E0,3.306705952E-1,1.600882769E0
7.334915333E0,1.377746820E0,3.186986744E-1,1.552260518E0
7.344872333E0,1.446133614E0,3.100202382E-1,1.516561627E0
7.354829333E0,1.526424885E0,3.104430735E-1,1.451624751E0
7.364786333E0,1.559509516E0,1.077080444E-1,1.411178231E0
7.374743333E0,1.550415993E0,-6.459798664E-2,1.436983705E0
7.384700333E0,1.536530614E0,-1.971264631E-1,1.461277604E0
7.394657333E0,1.525225520E0,-2.296572179E-1,1.477121592E0
7.404614333E0,1.542984009E0,-2.023971081E-1,1.473519087E0
7.414571333E0,1.625667691E0,-1.515470743E-1,1.476127625E0
7.424529333E0,1.745203972E0,-1.455829293E-1,1.488517165E0
7.434486333E0,1.830926538E0,-1.447764486E-1,1.505083442E0
7.444443333E0,1.869415045E0,-1.456696689E-1,1.501624584E0
7.454400333E0,1.844351530E0,-1.382351518E-1,1.494974375E0
7.464357333E0,1.766587257E0,-1.530015767E-1,1.421322227E0
7.474314333E0,1.670556545E0,-1.530761123E-1,1.327733159E0
7.484271333E0,1.569101810E0,-1.594375968E-1,1.214386106E0
7.494228333E0,1.447692990E0,-1.732384861E-1,1.123036981E0
7.504185333E0,1.321964383E0,-1.744992286E-1,1.054940701E0
7.514143333E0,1.197407603E0,-1.230878979E-1,9.988968968E-1
7.524100333E0,1.074411392E0,-7.248623669E-2,9.286462069E-1
7.534057333E0,9.293370247E-1,-1.047950536E-1,8.518289328E-1
7.544014333E0,7.679206729E-1,-1.891485453E-1,7.787683010E-1
7.553971333E0,6.302227974E-1,-2.622255683E-1,6.952208877E-1
7.563928333E0,5.143662095E-1,-3.102820516E-1,5.888742208E-1
7.573885333E0,3.889169395E-1,-3.293981552E-1,4.664626420E-1
7.583842333E0,2.307661921E-1,-3.145880401E-1,3.182678521E-1
7.593799333E0,5.063129589E-2,-2.422947586E-1,1.356038898E-1
7.603756333E0,-1.282849312E-1,-1.485602856E-1,-6.993647665E-2
7.613714333E0,-2.980547547E-1,-1.008579135E-1,-2.841021717E-1
7.623671333E0,-4.483577311E-1,-1.319982558E-1,-4.598702490E-1
7.633628333E0,-5.966508985E-1,-1.732130349E-1,-5.819854140E-1
7.643585333E0,-7.678199410E-1,-2.031030357E-1,-6.871145368E-1
7.653542333E0,-9.526265860E-1,-2.539589405E-1,-7.858189344E-1
7.663499333E0,-1.158552647E0,-2.739797831E-1,-8.656461239E-1
7.673456333E0,-1.391498208E0,-1.954581589E-1,-9.285813570E-1
7.683413333E0,-1.631239414E0,-3.109717742E-2,-9.650295973E-1
7.693370833E0,-1.918162704E0,1.045689657E-1,-9.873663783E-1
7.703328833E0,-2.273651600E0,1.498823762E-1,-1.022404194E0
7.713285833E0,-2.477164984E0,-4.755837843E-2,-1.047175646E0
7.723242833E0,-2.516282320E0,-1.558241397E-1,-1.047006249E0
7.733199833E0,-2.332521439E0,-1.013999432E-1,-1.022235870E0
7.743156833E0,-2.134073496E0,-5.605456978E-2,-9.487465024E-1
7.753113833E0,-2.224767685E0,-1.113268360E-1,-8.958881497E-1
7.763070833E0,-2.454169273E0,4.569341242E-2,-9.970381856E-1
7.773027833E0,-2.400606155E0,6.780560017E-1,-1.330971122E0
7.782984833E0,-2.292850494E0,1.451417923E0,-1.698305964E0
7.792941833E0,-2.255679131E0,1.686126232E0,-1.847430587E0
