,X (m/s^2),Y (m/s^2),Z (m/s^2),X (rad/s),Y (rad/s),Z (rad/s),Subject,Activity
208,10.96035782,-2.778522034,-11.60910873,-1.08633554,0.5562473536,-0.7803746462,2,Squads
209,10.14081207,-4.009262695,-11.03325623,-0.7738814354,0.4926840663,-0.6931689382,2,Squads
210,10.63822769,-4.430636444,-10.81905167,-0.4421461523,0.4683339298,-0.6604928374,2,Squads
211,12.08212509,-4.527485046,-11.39580231,-0.1872787327,0.3749488592,-0.5693072677,2,Squads
212,12.78491364,-3.943399658,-12.18735626,0.07060494274,0.3230873942,-0.4650905728,2,Squads
213,12.95046936,-2.742746429,-12.36428833,0.3138498366,0.1801089197,-0.3574152291,2,Squads
214,13.33382217,-3.099903717,-12.63088394,0.5401862264,0.02945621312,-0.243757531,2,Squads
215,13.65714981,-3.661835175,-12.9738208,0.7195967436,-0.1262300611,-0.08681771159,2,Squads
216,12.70228546,-3.920347595,-13.4754277,0.904754281,-0.2373253256,0.08812762797,2,Squads
217,11.68140839,-4.168681183,-13.05959244,1.063443303,-0.3171128631,0.2779875696,2,Squads
218,10.67939209,-4.250111847,-12.78820679,1.179419994,-0.3797226846,0.4546923041,2,Squads
219,9.949360199,-4.351900177,-12.69285507,1.221672654,-0.4330679178,0.6206828356,2,Squads
220,9.319919128,-4.514911194,-12.65633102,1.222398043,-0.4122038782,0.7942909598,2,Squads
221,8.927584991,-4.283791809,-12.25830872,1.224156618,-0.3519083261,0.9484967589,2,Squads
222,8.65515152,-4.088148651,-11.82391205,1.267111778,-0.3564278483,1.076408505,2,Squads
223,8.315208435,-4.174668732,-11.67482208,1.327911019,-0.3180131018,1.20209527,2,Squads
224,8.112380219,-4.215234375,-11.40238861,1.392999172,-0.3248375952,1.303727388,2,Squads
225,7.93200531,-4.117787018,-11.01065323,1.455640674,-0.3372103572,1.426357746,2,Squads
226,8.093818817,-4.094435577,-10.40890457,1.481303811,-0.3335854709,1.51209271,2,Squads
227,8.167315979,-3.997586975,-9.802066498,1.459786534,-0.2868949473,1.572544098,2,Squads
228,8.136180725,-4.004772034,-9.651479645,1.423635244,-0.202059418,1.576694012,2,Squads
229,7.730823669,-4.040847015,-9.627978516,1.407642722,-0.112779066,1.555482268,2,Squads
230,7.189698944,-4.188589783,-9.296567688,1.370843768,-0.01235621702,1.548300385,2,Squads
231,6.44604538,-4.487069092,-8.891060944,1.31906271,0.03714795411,1.563030839,2,Squads
232,6.037844238,-4.800666962,-8.723259888,1.271498203,-0.001224342734,1.605117559,2,Squads
233,5.76032135,-4.978796539,-8.427474976,1.284323215,0.02604855783,1.62920475,2,Squads
234,5.955814819,-5.169499969,-8.058641968,1.319403768,0.06260414422,1.633946896,2,Squads
235,6.358926544,-5.302273865,-7.604636078,1.330446482,0.09770380706,1.635098219,2,Squads
236,6.652615814,-5.559738464,-7.357200623,1.342928767,0.1354499608,1.647750854,2,Squads
237,6.747668152,-5.910309448,-7.164850616,1.394127607,0.1385650635,1.620776772,2,Squads
238,6.64378418,-6.213878174,-6.660848694,1.469109058,0.09839493781,1.61187768,2,Squads
239,6.358926544,-6.293512573,-5.69715271,1.522651672,0.1556582302,1.574313045,2,Squads
240,6.050268402,-6.298152924,-5.356461182,1.5652982,0.210951522,1.508170366,2,Squads
241,5.976621552,-6.437662811,-5.665867767,1.612896323,0.1529915482,1.468180299,2,Squads
242,5.32502655,-6.673572235,-5.630840607,1.647701025,-0.009998254478,1.489675879,2,Squads
243,4.243226166,-6.727310486,-5.334157562,1.662218094,-0.1395575702,1.539107084,2,Squads
244,3.241808624,-6.749464417,-5.140610046,1.701005816,-0.2143611759,1.588191509,2,Squads
245,2.500400391,-6.771618347,-4.36447403,1.759922385,-0.1609501541,1.640374064,2,Squads
246,1.976190491,-6.740932159,-3.836372223,1.824986815,-0.08243206888,1.641714692,2,Squads
247,1.780247955,-6.841972046,-3.685635681,1.86741519,-0.05973607302,1.646195292,2,Squads
248,1.479373627,-6.900500336,-3.581901398,1.920333624,-0.09714300931,1.642126203,2,Squads
249,1.25079895,-6.823410645,-3.413501587,1.95560503,-0.1499159336,1.59177196,2,Squads
250,1.458566895,-6.686744843,-3.302282867,1.94974339,-0.1419901699,1.54344523,2,Squads
251,1.84057251,-6.392756195,-3.488345947,1.873008966,-0.2085572034,1.49554193,2,Squads
252,2.221679993,-5.945336609,-3.467688904,1.807421684,-0.2282279432,1.429345846,2,Squads
253,2.762056274,-5.542374573,-2.967129822,1.701333404,-0.2303321064,1.339830399,2,Squads
254,3.077151031,-5.147645416,-2.593506775,1.581391215,-0.2504638135,1.255371809,2,Squads
255,3.05514679,-4.72013443,-2.537672882,1.508042455,-0.2571510077,1.163525224,2,Squads
256,2.73331604,-4.363725586,-2.182012482,1.444129586,-0.1968369633,1.070387483,2,Squads
257,2.262395325,-3.996838531,-1.994602203,1.325690031,-0.1110658571,0.9638255835,2,Squads
258,1.752106476,-3.708088989,-2.212848358,1.205055356,-0.07489363104,0.8373388648,2,Squads
259,1.319655762,-3.518283691,-2.211201782,1.115015507,-0.08225248009,0.692718029,2,Squads
260,0.9063652039,-3.330124969,-1.824555817,1.030722976,-0.1507216692,0.5650086999,2,Squads
261,0.3198847961,-3.178789673,-1.349743195,0.934299767,-0.177261129,0.4092428386,2,Squads
262,0.07514373779,-3.085982666,-1.146765289,0.8255169392,-0.1412171572,0.289678812,2,Squads
263,-0.2409988403,-2.982098694,-1.076710968,0.7113357782,-0.09686513245,0.1787914187,2,Squads
264,-0.5330415344,-2.931952972,-1.030457153,0.6022068858,-0.05565133691,0.06291761994,2,Squads
265,-0.6737489319,-2.879262543,-1.000220032,0.4830392301,0.02478065528,-0.05900589004,2,Squads
266,-0.8309220886,-2.874771881,-0.9618997192,0.3315123916,0.1023081243,-0.1956405938,2,Squads
267,-0.9193881226,-2.870430908,-1.079854431,0.1493955553,0.08974120021,-0.2957932949,2,Squads
268,-1.045426025,-2.890938263,-1.437011719,-0.03702807799,0.01144387387,-0.3866540194,2,Squads
269,-1.041683807,-3.031046906,-1.728755035,-0.2190839052,-0.05511571094,-0.4950803518,2,Squads
270,-0.7318281555,-3.225492554,-1.880539398,-0.3967829049,-0.03878713399,-0.5932056308,2,Squads
271,-0.4242178345,-3.311264191,-1.97155014,-0.5704588294,0.004743298516,-0.6945370436,2,Squads
272,-0.1794767761,-3.369493103,-2.036215668,-0.7726192474,-0.02123901993,-0.808382988,2,Squads
273,0.09729766846,-3.436703339,-2.270927582,-1.017985582,-0.09281333536,-0.9487214684,2,Squads
274,0.3872447205,-3.580105133,-2.820734253,-1.287826777,-0.08727264404,-1.118638277,2,Squads
275,0.8481362915,-3.891158295,-3.550616455,-1.623159051,0.06541144103,-1.321152806,2,Squads
