"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.512666917E0,-3.599880934E-1,-2.866978571E-2,-8.939901739E-2
7.522729917E0,-3.462870121E-1,-8.199152350E-2,-6.268830597E-2
7.532792917E0,-3.289439976E-1,-1.011287346E-1,-4.748059809E-2
7.542856917E0,-2.928399444E-1,-8.244796842E-2,-3.388744965E-2
7.552919917E0,-2.368033230E-1,-3.393077105E-2,-2.807217091E-2
7.562982917E0,-1.631173640E-1,2.264436334E-2,-1.781643927E-2
7.573046917E0,-7.431852072E-2,8.261023462E-2,-6.397871301E-3
7.583109917E0,1.955438778E-2,1.294574291E-1,1.068629976E-2
7.593172917E0,9.818048775E-2,1.469509304E-1,2.431449294E-2
7.603236917E0,1.649030745E-1,1.437850744E-1,3.960620239E-2
7.613299917E0,2.179122269E-1,1.307038963E-1,5.611620471E-2
7.623363917E0,2.656216621E-1,1.162047312E-1,7.571680844E-2
7.633426917E0,3.092263937E-1,1.063923165E-1,1.091892794E-1
7.643489917E0,3.472329378E-1,9.048780054E-2,1.583381444E-1
7.653553917E0,3.593915999E-1,4.786284268E-2,2.130245715E-1
7.663616917E0,3.424014449E-1,-8.774338290E-3,2.479884028E-1
7.673679917E0,3.139695227E-1,-5.810753256E-2,2.575739324E-1
7.683743917E0,2.733637989E-1,-9.734068066E-2,2.441537827E-1
7.693806917E0,2.521181703E-1,-1.236172915E-1,2.279132903E-1
7.703870917E0,2.793476284E-1,-1.359708756E-1,1.995683908E-1
7.713933917E0,3.670178354E-1,-1.268471479E-1,1.646109521E-1
7.723996917E0,4.881039858E-1,-8.381343633E-2,1.403489858E-1
7.734060917E0,5.971833467E-1,1.323534362E-2,1.293722391E-1
7.744123917E0,6.581934094E-1,1.269077957E-1,1.267660856E-1
7.754186917E0,6.685363650E-1,1.841138303E-1,1.563074738E-1
7.764250917E0,6.376549006E-1,1.773516685E-1,2.137675434E-1
7.774313917E0,5.772962570E-1,1.146443561E-1,2.825865448E-1
7.784377917E0,5.161862373E-1,8.944906294E-3,3.470060825E-1
7.794440917E0,4.872590005E-1,-1.350559294E-1,3.978716731E-1
7.804503917E0,5.085682273E-1,-2.737156451E-1,4.402721822E-1
7.814567917E0,5.631033778E-1,-3.816162646E-1,4.613343179E-1
7.824630917E0,6.225789785E-1,-4.390876889E-1,4.675293863E-1
7.834693917E0,6.582030058E-1,-4.376653135E-1,4.701496661E-1
7.844757917E0,6.637311578E-1,-3.764504492E-1,4.745585024E-1
7.854820917E0,6.289893985E-1,-2.810158134E-1,4.659479558E-1
7.864884917E0,5.823058486E-1,-1.950288266E-1,4.421269894E-1
7.874947917E0,5.523519516E-1,-1.650624126E-1,4.187742770E-1
7.885010917E0,5.343120098E-1,-1.960137486E-1,4.069041312E-1
7.895074917E0,5.254184008E-1,-2.540125847E-1,3.993040025E-1
7.905137917E0,5.189553499E-1,-3.194253743E-1,3.753913939E-1
7.915201917E0,5.091392398E-1,-3.707567155E-1,3.576315641E-1
7.925264917E0,5.205889940E-1,-4.075946510E-1,3.309772909E-1
7.935327917E0,5.296040773E-1,-4.451950192E-1,3.034596443E-1
7.945391917E0,5.242822170E-1,-4.764110744E-1,2.668156922E-1
7.955454917E0,5.085895658E-1,-5.008397102E-1,2.406458706E-1
7.965517917E0,5.072832704E-1,-5.093771815E-1,2.282598913E-1
7.975581917E0,5.369514227E-1,-4.606628716E-1,2.103440017E-1
7.985644917E0,5.701538324E-1,-3.353620768E-1,1.804914623E-1
7.995708917E0,5.812531114E-1,-1.697904021E-1,1.509439498E-1
8.005771917E0,5.495132804E-1,-3.748318180E-2,1.472422779E-1
8.015834917E0,4.921016395E-1,3.188044205E-2,1.756824404E-1
8.025898917E0,4.415049851E-1,4.031486809E-2,2.163864076E-1
8.035961917E0,3.836627305E-1,-3.475911170E-2,2.337227911E-1
8.046025917E0,3.012337089E-1,-1.580503881E-1,2.310956568E-1
8.056088917E0,2.314690053E-1,-2.253436744E-1,2.101323307E-1
8.066151917E0,1.821975708E-1,-2.635724247E-1,1.789720505E-1
8.076215917E0,1.831717491E-1,-2.798062563E-1,1.435336322E-1
8.086278917E0,2.174442112E-1,-2.732223570E-1,9.412622452E-2
8.096341917E0,2.712347507E-1,-1.960601956E-1,2.298173681E-2
8.106405917E0,3.176192641E-1,-3.030594438E-2,-3.693362698E-2
8.116468917E0,3.231466711E-1,1.355765015E-1,-6.313353777E-2
8.126532917E0,2.878585160E-1,2.298144698E-1,-4.080399871E-2
8.136595917E0,-1.749786437E-1,-5.084568858E-1,-1.239963621E-1
8.146658917E0,2.164452337E-3,-6.003465131E-2,9.780395031E-2
8.156722917E0,1.212950647E-1,-7.095606625E-2,2.126391679E-1
8.166785917E0,1.253813654E-1,-1.118506119E-1,2.025970519E-1
8.176849917E0,3.815351799E-2,1.249903347E-2,1.192576885E-1
8.186912917E0,-1.148191690E-1,7.635984570E-2,4.760718904E-3
8.196975917E0,-2.449982166E-1,-1.185097173E-2,-1.045383364E-1
8.207039917E0,-2.180542499E-1,-1.226431429E-1,-1.666320264E-1
8.217102917E0,-7.320491970E-2,-2.070243359E-1,-2.121206820E-1
8.227165917E0,9.670503438E-3,-1.794893593E-1,-2.379561812E-1
8.237230125E0,-5.923370831E-3,-8.654488251E-3,-2.326626182E-1
8.247293125E0,-9.090402722E-2,1.877790391E-1,-1.927843541E-1
8.257357125E0,-2.023192346E-1,2.698525786E-1,-1.266894937E-1
8.267420125E0,-3.028573096E-1,2.303360254E-1,-6.040167063E-2
8.277483125E0,-3.720552921E-1,9.632655978E-2,-5.769583397E-3
8.287547125E0,-3.985825479E-1,-5.898630247E-2,1.416998543E-2
8.297610125E0,-3.873035312E-1,-1.744135618E-1,-1.526353694E-2
8.307674125E0,-3.488828242E-1,-2.385146171E-1,-7.158381492E-2
8.317737125E0,-3.097311854E-1,-2.399479300E-1,-1.323334575E-1
8.327800125E0,-2.908552587E-1,-1.731721610E-1,-2.046766281E-1
8.337864125E0,-3.055739999E-1,-6.619111449E-2,-2.687669098E-1
8.347927125E0,-3.341079056E-1,4.205236584E-2,-3.227448463E-1
8.357991125E0,-3.596425653E-1,1.146634519E-1,-3.449406922E-1
8.368054125E0,-3.874388039E-1,1.478171647E-1,-3.467635512E-1
8.378117125E0,-4.271396101E-1,1.771108806E-1,-3.332565129E-1
8.388181125E0,-4.542545974E-1,1.945746392E-1,-3.087323308E-1
8.398244125E0,-4.675927758E-1,1.983062625E-1,-2.820056379E-1
8.408308125E0,-4.669690132E-1,2.058836818E-1,-2.684201300E-1
8.418371125E0,-4.671432078E-1,2.330141068E-1,-2.673394084E-1
8.428434125E0,-4.715092778E-1,2.594560385E-1,-2.777795494E-1
8.438498125E0,-4.744928181E-1,2.434847802E-1,-2.901398242E-1
8.448561125E0,-4.599457085E-1,1.984959096E-1,-2.957960963E-1
8.458624125E0,-4.305971265E-1,1.307096630E-1,-2.884937227E-1
8.468688125E0,-4.154057503E-1,8.238050342E-2,-2.757300436E-1
8.478751125E0,-4.292904139E-1,8.237650990E-2,-2.664414644E-1
8.488815125E0,-4.466898739E-1,1.189474836E-1,-2.664868534E-1
8.498878125E0,-4.576245546E-1,1.500880867E-1,-2.645158470E-1
8.508941125E0,-4.541446269E-1,1.659666896E-1,-2.602634430E-1
8.519005125E0,-4.556285441E-1,1.755271703E-1,-2.597361505E-1
8.529068125E0,-4.675104320E-1,1.920479834E-1,-2.699310482E-1
8.539132125E0,-4.946976006E-1,2.191232741E-1,-2.819775939E-1
8.549195125E0,-5.291123390E-1,2.591665089E-1,-2.875409424E-1
8.559258125E0,-5.727208257E-1,2.856721580E-1,-2.935658097E-1
8.569322125E0,-5.979132652E-1,2.952326536E-1,-2.985660434E-1
8.579385125E0,-6.046909690E-1,3.007667065E-1,-3.110919595E-1
8.589449125E0,-5.922068357E-1,3.045320809E-1,-3.265998662E-1
8.599512125E0,-5.785999298E-1,3.070266843E-1,-3.464417458E-1
8.609575125E0,-5.726731420E-1,3.285213709E-1,-3.576605022E-1
8.619639125E0,-5.811356306E-1,3.478215635E-1,-3.571281433E-1
8.629702125E0,-6.010054350E-1,3.703020215E-1,-3.372669220E-1
8.639766125E0,-6.132029891E-1,3.522218168E-1,-3.062751889E-1
8.649829125E0,-6.180464625E-1,2.898870409E-1,-2.581757903E-1
8.659892125E0,-5.962197185E-1,1.868290901E-1,-2.098514289E-1
8.669956125E0,-5.505449176E-1,5.204039067E-2,-1.706843078E-1
8.680019125E0,-4.755876064E-1,-7.371833175E-2,-1.352075487E-1
8.690083125E0,-3.908804953E-1,-1.799170673E-1,-1.029422656E-1
8.700146125E0,-3.108631670E-1,-2.654482126E-1,-7.036727667E-2
8.710209125E0,-2.586758435E-1,-2.975737751E-1,-4.767560586E-2
8.720273125E0,-2.318189144E-1,-2.356315702E-1,-3.646928817E-2
8.730336125E0,-2.120964080E-1,-9.878232330E-2,-3.632127121E-2
8.740400125E0,-1.847167164E-1,5.447487161E-2,-4.075596854E-2
8.750463125E0,-1.468869895E-1,1.692166030E-1,-5.029990524E-2
8.760526125E0,-1.048258245E-1,2.456847578E-1,-4.990895465E-2
8.770590125E0,-7.032696903E-2,3.050455153E-1,-5.345413089E-2
8.780653125E0,-4.516248778E-2,3.394487500E-1,-5.841480196E-2
8.790717125E0,-2.447105944E-2,3.492324054E-1,-4.759198055E-2
8.800780125E0,-1.391039696E-3,3.293271363E-1,-1.976780593E-2
8.810844125E0,1.832380891E-2,2.764394283E-1,2.122729644E-2
8.820907125E0,4.362250865E-2,1.976346374E-1,6.516199559E-2
8.830970125E0,7.955786586E-2,8.561168611E-2,1.027138978E-1
8.841034125E0,1.398316026E-1,-4.742359370E-2,1.545728296E-1
8.851097125E0,2.070201635E-1,-1.823009551E-1,2.117617875E-1
8.861160125E0,2.603395879E-1,-2.798911631E-1,2.529552877E-1
8.871224125E0,2.994327247E-1,-3.175021410E-1,2.775498629E-1
8.881287125E0,3.298494816E-1,-3.152469695E-1,2.991789877E-1
8.891351125E0,3.513941467E-1,-3.082964718E-1,3.035472631E-1
8.901414125E0,3.617791533E-1,-3.222205341E-1,2.838659883E-1
8.911478125E0,3.629952669E-1,-3.512766063E-1,2.365928888E-1
8.921541125E0,3.670344949E-1,-3.756724894E-1,1.901771873E-1
8.931604125E0,3.818258345E-1,-3.642932177E-1,1.581014097E-1
8.941668125E0,4.201242030E-1,-2.992939949E-1,1.383290440E-1
8.951731125E0,5.014355779E-1,-2.068434954E-1,1.305439919E-1
8.961795125E0,5.861150622E-1,-1.141188890E-1,1.330023557E-1
8.971858125E0,6.201374531E-1,-2.996952459E-2,1.490086913E-1
8.981921125E0,5.632129312E-1,1.928457245E-2,1.762488335E-1
8.991985125E0,4.453137219E-1,-1.811733842E-2,2.205341160E-1
9.002048125E0,3.354245126E-1,-1.200908422E-1,2.779124677E-1
9.012112125E0,2.942779064E-1,-2.090245932E-1,3.072178662E-1
9.022175125E0,3.437855244E-1,-2.467203140E-1,3.087414503E-1
9.032238125E0,4.604761600E-1,-2.374364138E-1,2.966667414E-1
9.042302125E0,6.348569989E-1,-2.057485282E-1,2.923891544E-1
9.052365125E0,7.919740081E-1,-1.897632480E-1,2.824730575E-1
9.062429125E0,8.360208273E-1,-2.287860066E-1,2.668661475E-1
9.072492125E0,7.476888895E-1,-2.754689753E-1,3.140278161E-1
9.082556125E0,5.929707289E-1,-3.307130635E-1,4.176838994E-1
9.092619125E0,4.480610192E-1,-4.371162951E-1,4.910392761E-1
9.102682125E0,3.764813542E-1,-5.231851339E-1,4.858035147E-1
9.112746125E0,3.886197507E-1,-5.378148556E-1,4.182469249E-1
9.122809125E0,4.860195518E-1,-4.756034315E-1,3.379971087E-1
9.132873125E0,6.125884652E-1,-3.552547991E-1,2.768897414E-1
9.142936125E0,6.992411017E-1,-1.991783828E-1,2.184096575E-1
9.152999125E0,6.883082390E-1,-3.574035689E-2,1.805007309E-1
9.163063125E0,5.874239802E-1,7.060179859E-2,1.906644106E-1
9.173126125E0,4.462116659E-1,9.054602683E-2,1.858087331E-1
9.183190125E0,3.241728246E-1,8.070777357E-2,1.564417928E-1
9.193253125E0,2.778803706E-1,7.423479855E-2,1.218331531E-1
9.203316125E0,3.059514165E-1,8.442937583E-2,7.551039755E-2
9.213380125E0,3.704373240E-1,1.464284658E-1,1.287958585E-2
9.223443125E0,4.829963446E-1,2.871107459E-1,-5.593036860E-2
9.233506625E0,6.300505400E-1,4.549799860E-1,-9.257271141E-2
9.243569625E0,7.336221933E-1,5.437988639E-1,-8.665090799E-2
9.253633625E0,7.307235599E-1,4.600962996E-1,-1.387730613E-2
9.263696625E0,5.908751488E-1,2.598433793E-1,1.346357316E-1
9.273759625E0,3.356142640E-1,8.667162806E-2,3.016914129E-1
9.283823625E0,2.347900346E-2,-4.220033064E-2,4.096785784E-1
9.293886625E0,-2.618267238E-1,-2.361302227E-1,4.466905892E-1
9.303950625E0,-4.349401891E-1,-5.215808749E-1,4.188552201E-1
9.314013625E0,-4.178946018E-1,-8.084155917E-1,3.256798983E-1
9.324076625E0,-2.447124273E-1,-9.808334112E-1,1.760440767E-1
9.334140625E0,-4.950834438E-2,-9.204569459E-1,-1.966084912E-2
9.344203625E0,2.170830965E-2,-5.710512996E-1,-1.887175143E-1
9.354267625E0,-7.800979912E-2,-7.197931409E-2,-2.847172022E-1
9.364330625E0,-1.929989606E-1,3.329684734E-1,-3.228113055E-1
9.374394625E0,-2.166967690E-1,5.941741467E-1,-3.502731621E-1
9.384457625E0,-1.818215996E-1,7.797067165E-1,-3.522758484E-1
9.394520625E0,-1.599688232E-1,8.145314455E-1,-3.279039860E-1
9.404584625E0,-1.618988216E-1,6.692786217E-1,-2.802043855E-1
9.414647625E0,-1.650929451E-1,3.820961416E-1,-2.150915563E-1
9.424711625E0,-1.749988347E-1,6.356874481E-3,-1.456962377E-1
9.434774625E0,-2.072556019E-1,-3.636141419E-1,-8.882356435E-2
9.444838625E0,-2.811708450E-1,-5.735332966E-1,-4.784470424E-2
9.454901625E0,-3.763844669E-1,-5.419238210E-1,-2.219162881E-2
9.464964625E0,-4.610442221E-1,-3.709067702E-1,-1.996815391E-2
9.475028625E0,-5.096806884E-1,-1.928435266E-1,-4.352223873E-2
9.485091625E0,-5.196939111E-1,-4.695422947E-2,-7.977691293E-2
9.495155625E0,-4.935191274E-1,6.757672131E-2,-1.161329895E-1
9.505218625E0,-4.460514784E-1,1.841211766E-1,-1.441893876E-1
9.515281625E0,-3.858155608E-1,2.886595726E-1,-1.776932925E-1
9.525345625E0,-3.398611248E-1,3.613335192E-1,-2.204788327E-1
9.535408625E0,-3.290029168E-1,3.916099668E-1,-2.647943795E-1
9.545472625E0,-3.543192148E-1,3.979344368E-1,-3.012072444E-1
9.555535625E0,-3.935935795E-1,4.049484134E-1,-3.223040104E-1
9.565599625E0,-4.317172766E-1,4.092494249E-1,-3.431160748E-1
9.575662625E0,-4.280242622E-1,4.134337306E-1,-3.625518084E-1
9.585725625E0,-3.783536553E-1,4.202248156E-1,-3.773989379E-1
9.595789625E0,-3.196335733E-1,3.998847604E-1,-3.823543191E-1
9.605852625E0,-2.901148200E-1,3.466785252E-1,-3.786551952E-1
9.615916625E0,-3.013901114E-1,3.077140152E-1,-3.694947362E-1
9.625979625E0,-3.499339521E-1,2.991977632E-1,-3.640320301E-1
9.636043625E0,-4.093675315E-1,3.008427024E-1,-3.491342664E-1
9.646106625E0,-4.397068024E-1,3.006240427E-1,-3.305826783E-1
9.656169625E0,-4.477668405E-1,3.142300248E-1,-3.143802285E-1
9.666233625E0,-4.381597340E-1,3.265785575E-1,-3.076134026E-1
9.676296625E0,-4.376043975E-1,3.142460287E-1,-3.051593006E-1
9.686360625E0,-4.523884058E-1,2.888477147E-1,-2.978678346E-1
9.696423625E0,-4.823737442E-1,2.725568414E-1,-2.838891149E-1
9.706487625E0,-5.233334899E-1,2.577840090E-1,-2.725800276E-1
9.716550625E0,-5.576874614E-1,2.515000403E-1,-2.676023245E-1
9.726613625E0,-5.856778026E-1,2.852292657E-1,-2.620781362E-1
9.736677625E0,-5.906328559E-1,3.583987653E-1,-2.644993365E-1
9.746740625E0,-5.863406658E-1,4.304303527E-1,-2.791863978E-1
9.756804625E0,-5.770998001E-1,4.511604011E-1,-2.953665555E-1
9.766867625E0,-5.641877651E-1,3.933016360E-1,-2.919180393E-1
9.776931625E0,-5.499099493E-1,2.501491010E-1,-2.688392401E-1
9.786994625E0,-5.422664285E-1,7.264915109E-2,-2.309118509E-1
9.797057625E0,-5.436022878E-1,-7.777482271E-2,-1.934072971E-1
9.807121625E0,-5.515744686E-1,-1.806910932E-1,-1.623625606E-1
9.817184625E0,-5.536365509E-1,-2.443109006E-1,-1.505523175E-1
9.827248625E0,-5.512807369E-1,-2.389869839E-1,-1.571215391E-1
9.837311625E0,-5.194354653E-1,-1.759596914E-1,-1.774202138E-1
9.847375625E0,-4.587143064E-1,-9.099953622E-2,-2.010136843E-1
9.857438625E0,-3.745214939E-1,-8.005704731E-4,-2.194627672E-1
9.867501625E0,-2.830475271E-1,7.938161492E-2,-2.139676064E-1
9.877565625E0,-1.869759411E-1,1.601283699E-1,-1.834986508E-1
9.887628625E0,-1.017390862E-1,2.386372983E-1,-1.459883004E-1
9.897692625E0,-2.804870903E-2,2.955070436E-1,-1.017656028E-1
9.907755625E0,1.932013780E-2,3.038270175E-1,-5.426359922E-2
9.917819625E0,5.357114226E-2,2.609436512E-1,9.993055835E-3
9.927882625E0,8.226989955E-2,1.849756688E-1,8.196791261E-2
9.937945625E0,1.114908755E-1,8.513077348E-2,1.584833562E-1
9.948009625E0,1.367986351E-1,-1.629465632E-2,2.281961143E-1
9.958072625E0,1.275148392E-1,-1.093323231E-1,2.748453319E-1
9.968136625E0,9.324795008E-2,-1.726734936E-1,3.000271022E-1
9.978199625E0,9.068147838E-2,-1.946287900E-1,3.192371428E-1
9.988263625E0,1.466925591E-1,-2.133811861E-1,3.195372820E-1
9.998326625E0,2.600312829E-1,-2.619347572E-1,2.971220315E-1
1.000838962E1,4.064627886E-1,-3.209306896E-1,2.557809949E-1
1.001845363E1,5.285807252E-1,-3.459410369E-1,2.150236070E-1
1.002851663E1,5.888480544E-1,-2.901515365E-1,1.833437085E-1
1.003858063E1,5.891595483E-1,-1.465302408E-1,1.452316642E-1
1.004864363E1,5.662126541E-1,1.652899012E-2,1.074893475E-1
1.005870763E1,5.809330940E-1,1.221240908E-1,9.678116441E-2
1.006877063E1,6.609597802E-1,1.253481209E-1,1.290866435E-1
1.007883363E1,7.330055237E-1,6.103328615E-2,1.799542308E-1
1.008889763E1,7.092655897E-1,2.683031186E-2,2.201879323E-1
1.009896063E1,5.828340054E-1,7.348409295E-2,2.659561038E-1
1.010902463E1,4.338589013E-1,1.331993490E-1,3.098484576E-1
1.011908763E1,3.311373889E-1,9.868717939E-2,3.488395214E-1
1.012915163E1,3.167656362E-1,-5.320089310E-2,3.851413429E-1
1.013921463E1,4.016922414E-1,-3.056958914E-1,4.123888910E-1
1.014927863E1,5.494766235E-1,-5.705094337E-1,4.138323069E-1
1.015934163E1,6.884651780E-1,-6.939935684E-1,4.012150466E-1
1.016940463E1,7.590612769E-1,-6.362364888E-1,3.685468733E-1
1.017946863E1,7.153471708E-1,-4.610906243E-1,3.277173340E-1
1.018953163E1,5.625491142E-1,-2.764651179E-1,3.250461817E-1
1.019959563E1,3.775229156E-1,-1.413229406E-1,3.456570208E-1
1.020965863E1,2.829013467E-1,-7.761932909E-2,3.400883377E-1
1.021972263E1,3.102732897E-1,-1.041318327E-1,3.051714897E-1
1.022978563E1,4.236813486E-1,-1.991997510E-1,2.635031343E-1
1.023984867E1,5.490193367E-1,-2.617304027E-1,2.282292396E-1
1.024991267E1,6.305314898E-1,-2.295612842E-1,2.023558319E-1
1.025997567E1,6.318492889E-1,-1.180106550E-1,2.237270921E-1
1.027003967E1,5.384772420E-1,-2.508497797E-2,2.673920095E-1
1.028010267E1,3.921524882E-1,-2.135136724E-2,3.007512391E-1
1.029016667E1,2.869869471E-1,-5.812695622E-2,3.003709316E-1
1.030022967E1,2.639115155E-1,-1.471284777E-1,2.797887027E-1
1.031029367E1,3.224142194E-1,-2.746494412E-1,2.487165332E-1
1.032035667E1,3.955539167E-1,-3.811547458E-1,2.085681558E-1
1.033041967E1,3.878784180E-1,-4.383160174E-1,1.825634539E-1
1.034048367E1,3.020841181E-1,-4.401533604E-1,1.871897876E-1
1.035054667E1,2.243478000E-1,-4.026025236E-1,1.785824299E-1
1.036061067E1,2.076905221E-1,-3.460698128E-1,1.566955298E-1
1.037067367E1,2.308991849E-1,-2.469522655E-1,1.294348836E-1
1.038073767E1,2.459878176E-1,-9.580538422E-2,1.009522602E-1
1.039080067E1,2.131779492E-1,8.142799139E-2,5.997233465E-2
1.040086467E1,1.458300501E-1,2.075924426E-1,2.150371671E-2
1.041092767E1,7.815672457E-2,1.912515461E-1,1.273765508E-2
1.042099067E1,1.951106265E-2,6.003458425E-2,2.549928427E-2
1.043105467E1,-1.197629143E-2,-6.994524598E-2,3.030442446E-2
1.044111767E1,-2.782031335E-2,-1.527715325E-1,2.440838888E-2
1.045118167E1,-6.433358043E-2,-1.808638871E-1,1.914038882E-2
1.046124467E1,-1.003890783E-1,-1.604034007E-1,2.049823850E-2
1.047130867E1,-1.349395961E-1,-1.294031441E-1,2.526822686E-2
1.048137167E1,-1.513965428E-1,-1.038362235E-1,6.299825385E-3
1.049143567E1,-1.611130834E-1,-5.014050752E-2,-2.989013866E-2
1.050149867E1,-1.822831333E-1,1.950574666E-2,-6.196673587E-2
1.051156167E1,-2.203034908E-1,7.393755764E-2,-8.236601949E-2
1.052162567E1,-2.562890947E-1,7.463882864E-2,-1.020051390E-1
1.053168867E1,-2.661902010E-1,2.359375358E-2,-1.303267926E-1
1.054175267E1,-2.579178810E-1,-4.970395193E-2,-1.619412899E-1
1.055181567E1,-2.562038898E-1,-9.044685960E-2,-1.919455230E-1
1.056187967E1,-2.860236168E-1,-6.522067636E-2,-2.211925685E-1
1.057194267E1,-3.139535189E-1,4.642562009E-3,-2.359696478E-1
1.058200667E1,-3.235001564E-1,5.723231286E-2,-2.396205962E-1
1.059206967E1,-3.145146668E-1,6.177540123E-2,-2.410272658E-1
1.060213367E1,-3.115569353E-1,4.106319696E-2,-2.346063852E-1
1.061219667E1,-3.254900873E-1,2.787681855E-2,-2.255955786E-1
1.062225967E1,-3.592144847E-1,4.167039692E-2,-2.108970731E-1
1.063232367E1,-3.924004138E-1,6.259512156E-2,-2.019536346E-1
1.064238667E1,-4.092728496E-1,9.343018383E-2,-2.039432526E-1
1.065245067E1,-3.988561630E-1,1.359981447E-1,-2.120914608E-1
1.066251367E1,-3.770951927E-1,1.764839441E-1,-2.404953539E-1
1.067257767E1,-3.479708433E-1,2.239326835E-1,-2.633223534E-1
1.068264067E1,-3.250365555E-1,2.727800012E-1,-2.789435983E-1
1.069270467E1,-3.224865794E-1,3.133324981E-1,-2.861199975E-1
1.070276767E1,-3.403239250E-1,3.486315310E-1,-2.823675871E-1
1.071283067E1,-3.752289116E-1,3.576245010E-1,-2.689982355E-1
1.072289467E1,-4.157198668E-1,3.275334239E-1,-2.486426532E-1
1.073295767E1,-4.545636475E-1,2.732639611E-1,-2.342575192E-1
1.074302167E1,-4.666925371E-1,2.067027092E-1,-2.283324897E-1
1.075308467E1,-4.583280683E-1,1.352596879E-1,-2.200924009E-1
1.076314867E1,-4.398364127E-1,6.210497767E-2,-2.133801281E-1
1.077321167E1,-4.370630085E-1,-1.796349511E-2,-2.051677406E-1
1.078327567E1,-4.539961517E-1,-8.098763227E-2,-2.146091014E-1
1.079333867E1,-4.730824828E-1,-6.710590422E-2,-2.371343821E-1
1.080340167E1,-4.835854769E-1,5.192156136E-2,-2.701370120E-1
1.081346567E1,-4.807052612E-1,2.215944827E-1,-3.170296848E-1
1.082352867E1,-4.637387395E-1,3.931359649E-1,-3.651530743E-1
1.083359267E1,-4.301328361E-1,5.330246091E-1,-3.979192674E-1
1.084365567E1,-3.986231387E-1,6.192017198E-1,-4.135208130E-1
1.085371967E1,-3.798358738E-1,6.430002451E-1,-4.053592682E-1
1.086378267E1,-3.730053306E-1,5.942466855E-1,-3.746258020E-1
1.087384667E1,-3.703062236E-1,4.740390778E-1,-3.213141263E-1
1.088390967E1,-3.671014905E-1,3.146176040E-1,-2.624485791E-1
1.089397367E1,-3.785658777E-1,1.756192446E-1,-1.984091550E-1
1.090403667E1,-4.015234411E-1,9.422961622E-2,-1.390797645E-1
1.091409967E1,-4.385419190E-1,4.575183243E-2,-9.386195242E-2
1.092416367E1,-4.681361616E-1,-4.660268314E-3,-6.176328659E-2
1.093422667E1,-4.809233546E-1,-6.679234654E-2,-4.012936354E-2
1.094429067E1,-4.674982131E-1,-1.251017749E-1,-3.407672420E-2
1.095435367E1,-4.304530919E-1,-1.582472026E-1,-3.329774737E-2
1.096441767E1,-3.713250160E-1,-1.550167501E-1,-3.899057209E-2
1.097448067E1,-3.041872680E-1,-1.188992262E-1,-5.363636091E-2
1.098454467E1,-2.343272269E-1,-4.521635920E-2,-7.853910327E-2
1.099460767E1,-1.737863868E-1,5.130938068E-2,-1.004167050E-1
1.100467167E1,-1.168732643E-1,1.366659850E-1,-9.804525971E-2
1.101473467E1,-5.784137174E-2,1.750226915E-1,-8.133445680E-2
1.102479767E1,2.694350900E-3,1.793719083E-1,-5.489429459E-2
1.103486167E1,6.640461832E-2,1.703658998E-1,-2.987176925E-2
1.104492467E1,1.154904589E-1,1.602891386E-1,2.053588163E-3
1.105498867E1,1.566754431E-1,1.412693858E-1,3.616468608E-2
1.106505167E1,1.750286818E-1,1.019433215E-1,8.323415369E-2
1.107511567E1,1.826288104E-1,4.597246647E-2,1.307835728E-1
1.108517867E1,2.035867423E-1,-1.367484219E-2,1.755832583E-1
1.109524267E1,2.412403822E-1,-6.705418229E-2,2.028505653E-1
1.110530567E1,2.752059996E-1,-8.514841646E-2,2.175016850E-1
1.111536967E1,3.065578043E-1,-7.151036710E-2,2.141026855E-1
1.112543267E1,3.393560350E-1,-4.034138098E-2,2.081025988E-1
1.113549667E1,3.763912916E-1,-1.824433357E-2,2.009876966E-1
1.114555967E1,4.198699594E-1,-1.916917041E-2,1.860212684E-1
1.115562267E1,4.492981732E-1,-3.902490065E-2,1.872567087E-1
1.116568667E1,4.663073421E-1,-5.821993947E-2,1.963769644E-1
1.117574967E1,4.733117223E-1,-6.759239733E-2,2.030353993E-1
1.118581367E1,4.815126061E-1,-6.239180267E-2,2.120391726E-1
1.119587667E1,4.892062247E-1,-5.316155031E-2,2.251323313E-1
1.120594067E1,4.986058474E-1,-4.665061459E-2,2.445568740E-1
1.121600367E1,4.926446378E-1,-6.097522378E-2,2.750855088E-1
1.122606767E1,4.809717238E-1,-1.115773991E-1,3.028620780E-1
1.123613125E1,4.821389914E-1,-1.852337718E-1,3.298803866E-1
1.124619525E1,4.855268598E-1,-2.613417804E-1,3.453743458E-1
1.125625825E1,4.844360352E-1,-3.334434032E-1,3.483578861E-1
1.126632125E1,4.613721669E-1,-3.835375905E-1,3.493961096E-1
1.127638525E1,4.318129420E-1,-4.127133191E-1,3.465185463E-1
1.128644825E1,4.017980695E-1,-4.266385734E-1,3.416362405E-1
1.129651225E1,3.812773228E-1,-4.128164947E-1,3.213112652E-1
1.130657525E1,3.872736990E-1,-3.579189479E-1,2.880896926E-1
1.131663925E1,4.232905507E-1,-2.569049597E-1,2.424928844E-1
1.132670225E1,4.712115526E-1,-1.339969933E-1,1.903728545E-1
1.133676625E1,5.140396953E-1,-1.823151112E-2,1.510217339E-1
1.134682925E1,5.444568992E-1,4.620335624E-2,1.185363159E-1
